Species,Country.of.Origin,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Year,id
Arabica,Guatemala,2017-06-22,Bourbon,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0,4.0,1,190164.0,190164.0,190164.0,2017,320.0
Arabica,Taiwan,2015-03-21,Typica,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0,0.0,0,800.0,1200.0,1000.0,2015,158.0
Arabica,Taiwan,2014-07-28,Typica,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75,0,0.0,0,500.0,700.0,600.0,2014,158.0
Arabica,Thailand,2014-06-16,,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75,0,0.0,0,800.0,800.0,800.0,2014,764.0
Arabica,Peru,2014-01-23,,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,1,0.0,2,,,,2014,604.0
Arabica,Costa Rica,2013-09-23,Catuai,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,0,0.0,4,1100.0,1100.0,1100.0,2013,188.0
Arabica,Mexico,2013-03-29,Typica,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75,0,0.0,4,1400.0,1400.0,1400.0,2013,484.0
Arabica,Mexico,2013-03-29,Bourbon,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,0,0.0,4,1022.0,1022.0,1022.0,2013,484.0
Arabica,Mexico,2013-03-29,Bourbon,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75,0,0.0,5,1300.0,1300.0,1300.0,2013,484.0
Arabica,Mexico,2012-09-14,Bourbon,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.75,0,0.0,0,1450.0,1450.0,1450.0,2012,484.0
Arabica,Mexico,2012-09-04,Typica,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75,1,0.0,22,1050.0,1050.0,1050.0,2012,484.0
Arabica,Guatemala,2012-07-23,Bourbon,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,0,0.0,4,,,,2012,320.0
Arabica,Mexico,2012-06-06,Typica,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,7.33,79.75,0,0.0,7,1100.0,1100.0,1100.0,2012,484.0
Arabica,Guatemala,2017-06-22,Bourbon,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0,2.0,1,1219.2,1219.2,1219.2,2017,320.0
Arabica,El Salvador,2017-03-23,Bourbon,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,0,0.0,12,1250.0,1250.0,1250.0,2017,222.0
Arabica,Thailand,2014-06-16,,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,0,0.0,0,800.0,800.0,800.0,2014,764.0
Arabica,Guatemala,2013-06-27,Bourbon,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67,0,0.0,6,1310.64,1310.64,1310.64,2013,320.0
Arabica,Mexico,2013-03-29,Typica,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,0,0.0,6,1400.0,1400.0,1400.0,2013,484.0
Arabica,Mexico,2012-09-27,Caturra,Washed / Wet,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,7.33,79.67,5,0.0,6,975.0,975.0,975.0,2012,484.0
Arabica,Mexico,2012-06-04,Mundo Novo,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,7.08,79.67,0,0.0,9,1264.0,1264.0,1264.0,2012,484.0
Arabica,Thailand,2010-04-09,Peaberry,,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,7.17,79.67,1,0.0,0,,,,2010,764.0
Arabica,Mexico,2012-09-17,Typica,Washed / Wet,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,6.92,79.58,0,0.0,11,1250.0,1250.0,1250.0,2012,484.0
Arabica,Mexico,2012-08-30,Caturra,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58,0,0.0,5,1550.0,1550.0,1550.0,2012,484.0
Arabica,Colombia,2011-02-09,,,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,6.92,79.58,0,0.0,4,1800.0,1800.0,1800.0,2011,170.0
Arabica,Guatemala,2011-01-13,,,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,7.08,79.58,1,0.0,19,1066.8,1584.96,1325.88,2011,320.0
Arabica,Nicaragua,2015-07-06,Caturra,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5,0,0.0,6,1050.0,1050.0,1050.0,2015,558.0
Arabica,Taiwan,2015-05-23,Typica,Natural / Dry,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5,0,0.0,1,700.0,700.0,700.0,2015,158.0
Arabica,Colombia,2013-06-21,Caturra,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,0,0.0,2,1550.0,1550.0,1550.0,2013,170.0
Arabica,Mexico,2012-08-01,Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7.0,79.5,1,0.0,20,1550.0,1550.0,1550.0,2012,484.0
Arabica,Mexico,2012-07-11,Typica,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,0,0.0,5,1100.0,1100.0,1100.0,2012,484.0
Arabica,Guatemala,2014-05-13,Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0,0.0,2,1219.2,1219.2,1219.2,2014,320.0
Arabica,Guatemala,2014-03-31,Other,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,1,0.0,4,1219.2,1219.2,1219.2,2014,320.0
Arabica,Mexico,2012-09-11,Typica,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,0,0.0,30,800.0,800.0,800.0,2012,484.0
Arabica,Cote d'Ivoire,2017-06-06,,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,1,0.0,2,200.0,200.0,200.0,2017,384.0
Arabica,Colombia,2014-01-08,Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0,0.0,3,1200.0,1200.0,1200.0,2014,170.0
Arabica,Mexico,2012-09-17,Typica,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33,0,0.0,23,950.0,950.0,950.0,2012,484.0
Arabica,Mexico,2012-09-10,Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,0,0.0,19,750.0,750.0,750.0,2012,484.0
Arabica,Guatemala,2012-01-13,Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,0,0.0,6,,,,2012,320.0
Arabica,Taiwan,2014-11-07,Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0,0.0,0,850.0,850.0,850.0,2014,158.0
Arabica,Mexico,2012-09-10,Bourbon,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,0,0.0,10,1000.0,1000.0,1000.0,2012,484.0
Arabica,Guatemala,2017-08-22,Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0,0.0,0,1219.2,1219.2,1219.2,2017,320.0
Arabica,Honduras,2017-07-27,Catuai,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,0,0.0,5,1650.0,1650.0,1650.0,2017,340.0
Arabica,Guatemala,2016-05-23,Bourbon,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0,8.0,6,1320.0,1320.0,1320.0,2016,320.0
Arabica,Guatemala,2015-06-30,Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0,0.0,6,1300.0,1800.0,1550.0,2015,320.0
Arabica,Costa Rica,2013-12-10,Catuai,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17,5,0.0,20,,,,2013,188.0
Arabica,Mexico,2012-09-13,Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17,0,0.0,8,1550.0,1550.0,1550.0,2012,484.0
Arabica,Mexico,2012-08-30,Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,0,0.0,34,1450.0,1450.0,1450.0,2012,484.0
Arabica,Mexico,2010-04-09,Typica,,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17,0,0.0,8,1200.0,1200.0,1200.0,2010,484.0
Arabica,Guatemala,2017-08-23,Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0,0.0,1,1700.0,1700.0,1700.0,2017,320.0
Arabica,United States,2014-06-09,Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08,0,0.0,0,853.44,853.44,853.44,2014,840.0
Arabica,Mexico,2012-09-13,Typica,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,6.83,79.08,0,0.0,2,1500.0,1500.0,1500.0,2012,484.0
Arabica,Mexico,2012-09-12,Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08,0,0.0,45,1100.0,1100.0,1100.0,2012,484.0
Arabica,Mexico,2012-07-03,Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08,0,0.0,0,1200.0,1200.0,1200.0,2012,484.0
Arabica,,2011-03-01,,,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,7.25,79.08,0,0.0,3,,,,2011,
Arabica,Guatemala,2014-09-11,Other,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79.0,0,0.0,3,1219.2,1219.2,1219.2,2014,320.0
Arabica,Honduras,2014-04-26,Pacas,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0,0,0.0,12,1350.0,1350.0,1350.0,2014,340.0
Arabica,Peru,2013-01-08,Typica,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,7.0,79.0,0,0.0,4,1400.0,1400.0,1400.0,2013,604.0
Arabica,Mexico,2012-09-17,Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,7.0,79.0,0,0.0,12,1300.0,1300.0,1300.0,2012,484.0
Arabica,Mexico,2012-09-12,Typica,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,7.0,79.0,3,0.0,17,1550.0,1550.0,1550.0,2012,484.0
Arabica,Mexico,2012-08-30,Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,6.83,79.0,7,0.0,38,12.0,12.0,12.0,2012,484.0
Arabica,Mexico,2013-03-12,Typica,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,7.0,78.92,0,0.0,8,1300.0,1300.0,1300.0,2013,484.0
Arabica,Mexico,2012-09-17,Typica,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,6.75,78.92,0,0.0,0,1400.0,1400.0,1400.0,2012,484.0
Arabica,Nicaragua,2017-05-22,Caturra,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,78.83,0,2.0,4,1100.0,1100.0,1100.0,2017,558.0
Arabica,United States,2014-01-17,,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,5,0.0,8,,,,2014,840.0
Arabica,Guatemala,2013-07-05,Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,78.75,1,0.0,8,1310.64,1310.64,1310.64,2013,320.0
Arabica,Mexico,2012-08-01,Typica,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,78.75,0,0.0,0,1320.0,1320.0,1320.0,2012,484.0
Arabica,Mexico,2012-07-16,Typica,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,7.0,78.75,0,0.0,0,1250.0,1250.0,1250.0,2012,484.0
Arabica,Mexico,2012-06-06,Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,7.0,78.75,0,0.0,0,1350.0,1350.0,1350.0,2012,484.0
Arabica,China,2014-04-26,Typica,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,0,0.0,5,1850.0,1850.0,1850.0,2014,156.0
Arabica,Mexico,2012-09-17,Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,6.83,78.67,0,0.0,2,1150.0,1150.0,1150.0,2012,484.0
Arabica,Nicaragua,2016-02-17,,,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,6.92,78.58,1,5.0,7,,,,2016,558.0
Arabica,Nicaragua,2015-03-28,,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58,1,0.0,1,,,,2015,558.0
Arabica,Guatemala,2014-09-04,Other,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,78.58,0,0.0,3,1219.2,1219.2,1219.2,2014,320.0
Arabica,Taiwan,2014-07-22,Typica,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,78.58,0,0.0,0,800.0,800.0,800.0,2014,158.0
Arabica,Mexico,2012-07-26,Typica,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,78.58,0,0.0,1,1400.0,1400.0,1400.0,2012,484.0
Arabica,Mexico,2012-07-02,Typica,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,78.58,0,0.0,1,1300.0,1300.0,1300.0,2012,484.0
Arabica,United States,2011-06-21,,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,7.25,78.58,0,0.0,0,,,,2011,840.0
Arabica,Mexico,2014-04-26,Bourbon,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,78.5,0,0.0,0,1600.0,1600.0,1600.0,2014,484.0
Arabica,Mexico,2012-09-14,Typica,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,6.83,78.5,0,0.0,14,1400.0,1400.0,1400.0,2012,484.0
Arabica,Mexico,2012-07-26,Caturra,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,78.5,1,0.0,3,1200.0,1200.0,1200.0,2012,484.0
Arabica,Brazil,2014-12-16,Catuai,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,78.42,3,0.0,4,,,,2014,76.0
Arabica,Mexico,2012-09-14,Typica,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,7.17,78.42,0,0.0,0,1500.0,1500.0,1500.0,2012,484.0
Arabica,United States,2014-03-19,Hawaiian Kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33,0,0.0,0,,,,2014,840.0
Arabica,Guatemala,2014-02-27,Other,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,78.33,0,0.0,2,1219.2,1219.2,1219.2,2014,320.0
Arabica,Guatemala,2013-02-07,Bourbon,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,78.33,1,0.0,4,1310.64,1310.64,1310.64,2013,320.0
Arabica,Mexico,2012-09-11,Typica,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33,31,0.0,47,1300.0,1300.0,1300.0,2012,484.0
Arabica,Guatemala,2012-01-13,Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,78.33,0,0.0,9,,,,2012,320.0
Arabica,United States,2015-01-20,Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,2,0.0,8,,,,2015,840.0
Arabica,United States,2012-05-24,Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,78.25,4,0.0,31,,,,2012,840.0
Arabica,Indonesia,2017-07-18,Java,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,6.83,78.17,0,0.0,1,1300.0,1300.0,1300.0,2017,360.0
Arabica,Mexico,2012-07-11,Typica,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,78.08,0,0.0,3,1050.0,1050.0,1050.0,2012,484.0
Arabica,Taiwan,2017-06-06,Yellow Bourbon,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,3,0.0,4,650.0,650.0,650.0,2017,158.0
Arabica,Honduras,2014-05-15,Pacas,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0,2,0.0,6,1350.0,1350.0,1350.0,2014,340.0
Arabica,United States,2014-03-18,Hawaiian Kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,78.0,2,0.0,3,,,,2014,840.0
Arabica,Guatemala,2014-02-07,Other,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,78.0,1,0.0,2,1219.2,1219.2,1219.2,2014,320.0
Arabica,China,2013-09-05,Typica,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0,0.0,28,1200.0,1200.0,1200.0,2013,156.0
Arabica,Guatemala,2013-04-29,Bourbon,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,78.0,3,0.0,9,1310.64,1310.64,1310.64,2013,320.0
Arabica,Mexico,2012-09-11,Other,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,78.0,2,0.0,7,850.0,850.0,850.0,2012,484.0
Arabica,Colombia,2011-12-01,,,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78.0,1,0.0,3,,,,2011,170.0
Arabica,Costa Rica,2015-02-03,Caturra,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92,2,0.0,4,1200.0,1200.0,1200.0,2015,188.0
Arabica,Mexico,2012-07-26,Typica,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,77.92,0,0.0,3,1248.0,1248.0,1248.0,2012,484.0
Arabica,Guatemala,2012-01-13,Bourbon,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,77.92,0,0.0,7,,,,2012,320.0
Arabica,Nicaragua,2016-02-29,,,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,7.17,77.83,0,0.0,0,1000.0,1000.0,1000.0,2016,558.0
Arabica,Brazil,2014-08-25,,Washed / Wet,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,6.67,77.83,0,0.0,2,,,,2014,76.0
Arabica,Guatemala,2013-02-07,Bourbon,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,77.83,0,0.0,2,1310.64,1310.64,1310.64,2013,320.0
Arabica,Taiwan,2013-05-29,Typica,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,77.67,0,0.0,0,750.0,800.0,775.0,2013,158.0
Arabica,United States,2013-05-03,,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,77.58,1,0.0,5,,,,2013,840.0
Arabica,Mexico,2012-09-17,Typica,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,6.67,77.5,0,0.0,3,1300.0,1300.0,1300.0,2012,484.0
Arabica,Guatemala,2013-01-29,Bourbon,Washed / Wet,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,6.17,77.42,2,0.0,15,1310.64,1310.64,1310.64,2013,320.0
Arabica,Brazil,2017-10-20,Bourbon,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,77.33,0,0.0,3,890.0,890.0,890.0,2017,76.0
Arabica,Guatemala,2014-04-08,Other,Washed / Wet,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33,1,0.0,2,1219.2,1219.2,1219.2,2014,320.0
Arabica,Mexico,2012-09-13,Typica,Washed / Wet,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,6.83,77.33,4,0.0,5,1500.0,1500.0,1500.0,2012,484.0
Arabica,Haiti,2014-05-05,Typica,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,6.83,77.25,0,0.0,1,400.0,1250.0,825.0,2014,332.0
Arabica,United States,2014-01-27,,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,6.75,77.25,1,0.0,5,,,,2014,840.0
Arabica,Mexico,2012-09-11,Other,Washed / Wet,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,6.92,77.17,1,0.0,11,1200.0,1200.0,1200.0,2012,484.0
Arabica,Peru,2015-06-16,Caturra,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77.0,7,0.0,9,900.0,1500.0,1200.0,2015,604.0
Arabica,India,2017-01-16,,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,7.42,76.83,0,7.0,0,,,,2017,356.0
Arabica,Mexico,2010-04-09,Typica,,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,6.58,76.75,0,0.0,0,1200.0,1200.0,1200.0,2010,484.0
Arabica,Guatemala,2012-01-03,Bourbon,Washed / Wet,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,6.5,76.5,0,0.0,4,,,,2012,320.0
Arabica,Mexico,2012-07-26,Typica,Washed / Wet,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,6.58,76.42,0,0.0,14,1100.0,1100.0,1100.0,2012,484.0
Arabica,Guatemala,2012-04-30,Bourbon,Washed / Wet,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7.0,76.33,0,0.0,8,1310.64,1310.64,1310.64,2012,320.0
Arabica,Guatemala,2012-01-03,Bourbon,Washed / Wet,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.17,76.33,0,0.0,5,,,,2012,320.0
Arabica,United States,2014-03-18,Hawaiian Kona,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25,0,0.0,0,,,,2014,840.0
Arabica,United States,2014-01-20,,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,7.5,76.17,0,0.0,3,,,,2014,840.0
Arabica,Mexico,2012-09-17,Typica,Washed / Wet,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,6.75,76.17,2,0.0,4,1400.0,1400.0,1400.0,2012,484.0
Arabica,Indonesia,2012-01-18,Other,Natural / Dry,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,6.67,76.17,4,0.0,26,3500.0,3500.0,3500.0,2012,360.0
Arabica,Mexico,2012-09-10,Bourbon,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,6.58,76.08,0,0.0,12,1250.0,1250.0,1250.0,2012,484.0
Arabica,Honduras,2014-05-15,Pacas,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,76.0,0,0.0,7,1350.0,1350.0,1350.0,2014,340.0
Arabica,Philippines,2013-05-14,,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,6.67,75.83,0,0.0,2,1000.0,1000.0,1000.0,2013,608.0
Arabica,Brazil,2017-10-27,,Natural / Dry,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,7.0,75.67,0,1.0,6,,,,2017,76.0
Arabica,Guatemala,2012-07-09,Bourbon,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,6.83,75.58,0,0.0,15,1310.64,1310.64,1310.64,2012,320.0
Arabica,Guatemala,2012-01-06,Bourbon,Washed / Wet,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,6.5,75.58,0,0.0,10,,,,2012,320.0
Arabica,Mexico,2012-09-12,Pacamara,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,75.5,4,0.0,20,1100.0,1100.0,1100.0,2012,484.0
Arabica,Mexico,2012-09-12,Mundo Novo,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,75.17,0,0.0,20,1200.0,1200.0,1200.0,2012,484.0
Arabica,Mexico,2012-06-06,Other,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,6.67,75.17,0,0.0,8,1100.0,1100.0,1100.0,2012,484.0
Arabica,Mexico,2012-03-05,Typica,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,6.75,75.17,23,0.0,29,1280.0,1280.0,1280.0,2012,484.0
Arabica,Mexico,2012-07-11,Typica,Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,6.75,75.0,15,0.0,7,850.0,850.0,850.0,2012,484.0
Arabica,Mexico,2012-09-13,Typica,Washed / Wet,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,6.42,74.92,0,0.0,6,1500.0,1500.0,1500.0,2012,484.0
